id,user_id,location_id,rating,comment,created_at
5523,100,264,4,"A memorable place with good facilities and clear signage.",2023-10-08 17:33:00
5524,13,293,4,"Beautiful spot with interesting features — great for photos.",2025-01-13 12:44:00
5525,26,18,4,"A lively place with many attractions. Expect crowds on weekends.",2024-04-18 19:55:00
5526,39,47,4,"A photogenic cafe with solid pastries and great coffee.",2023-07-23 14:06:00
5527,52,76,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-10-28 09:17:00
5528,65,105,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-01-05 16:28:00
5529,78,134,3,"Tasty dishes with good balance. A pleasant dining experience.",2023-04-10 11:39:00
5530,91,163,3,"Great flavors, though the wait can be long during peak hours.",2025-07-15 18:50:00
5531,4,192,5,"Fresh ingredients and nice presentation. Will come back for more.",2024-10-20 13:01:00
5532,17,221,5,"A memorable place with good facilities and clear signage.",2023-01-25 08:12:00
5533,30,250,5,"Informative and well-maintained. Worth a visit if you are nearby.",2025-04-02 15:23:00
5534,43,279,5,"Informative and well-maintained. Worth a visit if you are nearby.",2024-07-07 10:34:00
5535,56,4,5,"Super fun and full of activities. Great for groups and kids.",2023-10-12 17:45:00
5536,69,33,5,"Good facilities and friendly staff. Plenty to do for a full day.",2025-01-17 12:56:00
5537,82,62,5,"Nice interior and friendly staff. The drinks are consistently good.",2024-04-22 19:07:00
5538,95,91,4,"Large mall with many options and a clean environment.",2023-07-27 14:18:00
5539,8,120,4,"Great flavors, though the wait can be long during peak hours.",2025-10-04 09:29:00
5540,21,149,4,"Fresh ingredients and nice presentation. Will come back for more.",2024-01-09 16:40:00
5541,34,178,4,"Fresh ingredients and nice presentation. Will come back for more.",2023-04-14 11:51:00
5542,47,207,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-07-19 18:02:00
5543,60,236,3,"Beautiful spot with interesting features — great for photos.",2024-10-24 13:13:00
5544,73,265,3,"Beautiful spot with interesting features — great for photos.",2023-01-01 08:24:00
5545,86,294,5,"A memorable place with good facilities and clear signage.",2025-04-06 15:35:00
5546,99,19,5,"A lively place with many attractions. Expect crowds on weekends.",2024-07-11 10:46:00
5547,12,48,5,"A photogenic cafe with solid pastries and great coffee.",2023-10-16 17:57:00
5548,25,77,5,"Large mall with many options and a clean environment.",2025-01-21 12:08:00
5549,38,106,5,"Large mall with many options and a clean environment.",2024-04-26 19:19:00
5550,51,135,5,"Tasty dishes with good balance. A pleasant dining experience.",2023-07-03 14:30:00
5551,64,164,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-10-08 09:41:00
5552,77,193,4,"Great flavors, though the wait can be long during peak hours.",2024-01-13 16:52:00
5553,90,222,4,"Informative and well-maintained. Worth a visit if you are nearby.",2023-04-18 11:03:00
5554,3,251,4,"Beautiful spot with interesting features — great for photos.",2025-07-23 18:14:00
5555,16,280,4,"Informative and well-maintained. Worth a visit if you are nearby.",2024-10-28 13:25:00
5556,29,5,4,"Good facilities and friendly staff. Plenty to do for a full day.",2023-01-05 08:36:00
5557,42,34,4,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2025-04-10 15:47:00
5558,55,63,3,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2024-07-15 10:58:00
5559,68,92,3,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-10-20 17:09:00
5560,81,121,5,"Great flavors, though the wait can be long during peak hours.",2025-01-25 12:20:00
5561,94,150,5,"Great flavors, though the wait can be long during peak hours.",2024-04-02 19:31:00
5562,7,179,5,"Tasty dishes with good balance. A pleasant dining experience.",2023-07-07 14:42:00
5563,20,208,5,"Fresh ingredients and nice presentation. Will come back for more.",2025-10-12 09:53:00
5564,33,237,5,"Large mall with many options and a clean environment.",2024-01-17 16:04:00
5565,46,266,5,"Beautiful spot with interesting features — great for photos.",2023-04-22 11:15:00
5566,59,295,4,"A memorable place with good facilities and clear signage.",2025-07-27 18:26:00
5567,72,20,4,"Nice place, we enjoyed our visit.",2024-10-04 13:37:00
5568,85,49,4,"Nice interior and friendly staff. The drinks are consistently good.",2023-01-09 08:48:00
5569,98,78,4,"Large mall with many options and a clean environment.",2025-04-14 15:59:00
5570,11,107,4,"Large mall with many options and a clean environment.",2024-07-19 10:10:00
5571,24,136,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-10-24 17:21:00
5572,37,165,3,"Great flavors, though the wait can be long during peak hours.",2025-01-01 12:32:00
5573,50,194,3,"Fresh ingredients and nice presentation. Will come back for more.",2024-04-06 19:43:00
5574,63,223,5,"A memorable place with good facilities and clear signage.",2023-07-11 14:54:00
5575,76,252,5,"Large mall with many options and a clean environment.",2025-10-16 09:05:00
5576,89,281,5,"Informative and well-maintained. Worth a visit if you are nearby.",2024-01-21 16:16:00
5577,2,6,5,"Super fun and full of activities. Great for groups and kids.",2023-04-26 11:27:00
5578,15,35,5,"A photogenic cafe with solid pastries and great coffee.",2025-07-03 18:38:00
5579,28,64,5,"Nice interior and friendly staff. The drinks are consistently good.",2024-10-08 13:49:00
5580,41,93,4,"Large mall with many options and a clean environment.",2023-01-13 08:00:00
5581,54,122,4,"Tasty dishes with good balance. A pleasant dining experience.",2025-04-18 15:11:00
5582,67,151,4,"Great flavors, though the wait can be long during peak hours.",2024-07-23 10:22:00
5583,80,180,4,"Fresh ingredients and nice presentation. Will come back for more.",2023-10-28 17:33:00
5584,93,209,4,"Fresh ingredients and nice presentation. Will come back for more.",2025-01-05 12:44:00
5585,6,238,4,"Beautiful spot with interesting features — great for photos.",2024-04-10 19:55:00
5586,19,267,3,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-07-15 14:06:00
5587,32,296,3,"Good facilities and friendly staff. Plenty to do for a full day.",2025-10-20 09:17:00
5588,45,21,5,"Super fun and full of activities. Great for groups and kids.",2024-01-25 16:28:00
5589,58,50,5,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2023-04-02 11:39:00
5590,71,79,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-07-07 18:50:00
5591,84,108,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-10-12 13:01:00
5592,97,137,5,"Fresh ingredients and nice presentation. Will come back for more.",2023-01-17 08:12:00
5593,10,166,5,"Great flavors, though the wait can be long during peak hours.",2025-04-22 15:23:00
5594,23,195,5,"Tasty dishes with good balance. A pleasant dining experience.",2024-07-27 10:34:00
5595,36,224,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-10-04 17:45:00
5596,49,253,4,"Informative and well-maintained. Worth a visit if you are nearby.",2025-01-09 12:56:00
5597,62,282,4,"Large mall with many options and a clean environment.",2024-04-14 19:07:00
5598,75,7,4,"Good facilities and friendly staff. Plenty to do for a full day.",2023-07-19 14:18:00
5599,88,36,4,"A photogenic cafe with solid pastries and great coffee.",2025-10-24 09:29:00
5600,1,65,3,"Nice interior and friendly staff. The drinks are consistently good.",2024-01-01 16:40:00
5601,14,94,3,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-04-06 11:51:00
5602,27,123,3,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-07-11 18:02:00
5603,40,152,5,"Great flavors, though the wait can be long during peak hours.",2024-10-16 13:13:00
5604,53,181,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-01-21 08:24:00
5605,66,210,5,"Tasty dishes with good balance. A pleasant dining experience.",2025-04-26 15:35:00
5606,79,239,5,"Beautiful spot with interesting features — great for photos.",2024-07-03 10:46:00
5607,92,268,5,"A lively place with many attractions. Expect crowds on weekends.",2023-10-08 17:57:00
5608,5,297,5,"A memorable place with good facilities and clear signage.",2025-01-13 12:08:00
5609,18,22,4,"Super fun and full of activities. Great for groups and kids.",2024-04-18 19:19:00
5610,31,51,4,"A photogenic cafe with solid pastries and great coffee.",2023-07-23 14:30:00
5611,44,80,4,"Large mall with many options and a clean environment.",2025-10-28 09:41:00
5612,57,109,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-01-05 16:52:00
5613,70,138,4,"Fresh ingredients and nice presentation. Will come back for more.",2023-04-10 11:03:00
5614,83,167,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-07-15 18:14:00
5615,96,196,3,"Tasty dishes with good balance. A pleasant dining experience.",2024-10-20 13:25:00
5616,9,225,3,"Large mall with many options and a clean environment.",2023-01-25 08:36:00
5617,22,254,5,"Good facilities and friendly staff. Plenty to do for a full day.",2025-04-02 15:47:00
5618,35,283,5,"A memorable place with good facilities and clear signage.",2024-07-07 10:58:00
5619,48,8,5,"Super fun and full of activities. Great for groups and kids.",2023-10-12 17:09:00
5620,61,37,5,"A photogenic cafe with solid pastries and great coffee.",2025-01-17 12:20:00
5621,74,66,5,"Nice interior and friendly staff. The drinks are consistently good.",2024-04-22 19:31:00
5622,87,95,5,"Large mall with many options and a clean environment.",2023-07-27 14:42:00
5623,100,124,4,"Tasty dishes with good balance. A pleasant dining experience.",2025-10-04 09:53:00
5624,13,153,4,"Fresh ingredients and nice presentation. Will come back for more.",2024-01-09 16:04:00
5625,26,182,4,"Great flavors, though the wait can be long during peak hours.",2023-04-14 11:15:00
5626,39,211,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-07-19 18:26:00
5627,52,240,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-10-24 13:37:00
5628,65,269,4,"A memorable place with good facilities and clear signage.",2023-01-01 08:48:00
5629,78,298,3,"A memorable place with good facilities and clear signage.",2025-04-06 15:59:00
5630,91,23,3,"Pleasant experience overall — would recommend to others.",2024-07-11 10:10:00
5631,4,52,5,"A photogenic cafe with solid pastries and great coffee.",2023-10-16 17:21:00
5632,17,81,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-01-21 12:32:00
5633,30,110,5,"Large mall with many options and a clean environment.",2024-04-26 19:43:00
5634,43,139,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-07-03 14:54:00
5635,56,168,5,"Fresh ingredients and nice presentation. Will come back for more.",2025-10-08 09:05:00
5636,69,197,5,"Great flavors, though the wait can be long during peak hours.",2024-01-13 16:16:00
5637,82,226,5,"Large mall with many options and a clean environment.",2023-04-18 11:27:00
5638,95,255,4,"Informative and well-maintained. Worth a visit if you are nearby.",2025-07-23 18:38:00
5639,8,284,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-10-28 13:49:00
5640,21,9,4,"Super fun and full of activities. Great for groups and kids.",2023-01-05 08:00:00
5641,34,38,4,"A photogenic cafe with solid pastries and great coffee.",2025-04-10 15:11:00
5642,47,67,4,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2024-07-15 10:22:00
5643,60,96,3,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-10-20 17:33:00
5644,73,125,3,"Fresh ingredients and nice presentation. Will come back for more.",2025-01-25 12:44:00
5645,86,154,5,"Fresh ingredients and nice presentation. Will come back for more.",2024-04-02 19:55:00
5646,99,183,5,"Fresh ingredients and nice presentation. Will come back for more.",2023-07-07 14:06:00
5647,12,212,5,"Informative and well-maintained. Worth a visit if you are nearby.",2025-10-12 09:17:00
5648,25,241,5,"A memorable place with good facilities and clear signage.",2024-01-17 16:28:00
5649,38,270,5,"Good facilities and friendly staff. Plenty to do for a full day.",2023-04-22 11:39:00
5650,51,299,5,"Beautiful spot with interesting features — great for photos.",2025-07-27 18:50:00
5651,64,24,5,"Good facilities and friendly staff. Plenty to do for a full day.",2024-10-04 13:01:00
5652,77,53,4,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2023-01-09 08:12:00
5653,90,82,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-04-14 15:23:00
5654,3,111,4,"Tasty dishes with good balance. A pleasant dining experience.",2024-07-19 10:34:00
5655,16,140,4,"Tasty dishes with good balance. A pleasant dining experience.",2023-10-24 17:45:00
5656,29,169,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-01-01 12:56:00
5657,42,198,4,"Tasty dishes with good balance. A pleasant dining experience.",2024-04-06 19:07:00
5658,55,227,3,"A memorable place with good facilities and clear signage.",2023-07-11 14:18:00
5659,68,256,3,"Beautiful spot with interesting features — great for photos.",2025-10-16 09:29:00
5660,81,285,5,"A memorable place with good facilities and clear signage.",2024-01-21 16:40:00
5661,94,10,5,"A lively place with many attractions. Expect crowds on weekends.",2023-04-26 11:51:00
5662,7,39,5,"Nice interior and friendly staff. The drinks are consistently good.",2025-07-03 18:02:00
5663,20,68,5,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2024-10-08 13:13:00
